login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
10,0,0,0,1207,12,172,1,Medium
11,1,1,8,2781,12,238,0,High
11,1,0,3,555,34,51,1,Medium
7,0,0,2,1518,31,99,1,Medium
17,0,1,0,422,34,70,0,Medium
1,0,1,4,4184,2,92,0,High
21,0,1,6,736,35,65,1,Medium
8,0,1,1,3889,28,93,1,Medium
11,0,1,6,2042,5,164,0,Medium
21,0,1,5,4063,29,124,1,High
10,0,0,2,1702,37,281,1,Medium
14,1,1,2,2970,12,168,1,High
14,0,0,3,1594,25,262,1,Medium
16,0,1,5,4754,26,59,1,High
1,0,0,5,2094,15,85,1,Medium
9,0,1,3,279,21,49,0,Medium
6,0,0,6,1044,21,18,0,Medium
20,0,1,1,3774,37,151,1,High
1,0,1,0,897,45,155,0,Medium
8,1,0,3,1151,30,113,1,High
13,0,1,6,3890,7,212,1,High
1,1,1,5,1915,51,245,1,High
12,0,1,1,4505,21,22,1,Medium
14,0,1,8,3221,29,140,1,High
9,1,0,6,3241,27,233,0,High
5,1,0,3,2236,54,201,0,High
13,0,0,0,3207,60,51,1,Medium
16,1,0,0,4371,48,100,0,Medium
2,1,0,2,1225,39,253,1,High
0,1,1,6,4422,38,272,1,High
21,1,1,0,2261,5,53,1,High
21,0,1,3,276,2,56,0,Medium
3,0,1,3,3447,0,24,1,High
2,0,1,3,1034,30,152,0,High
22,0,1,2,702,19,214,1,Medium
10,0,1,1,2378,53,107,1,High
8,0,1,8,4850,21,195,0,High
4,0,1,0,2939,57,37,0,High
5,1,1,0,348,4,42,0,Medium
3,0,0,7,3682,45,69,1,High
10,0,0,0,678,48,60,1,Low
23,1,1,3,3702,46,197,0,High
1,1,0,0,1160,55,277,0,High
15,1,0,7,123,35,187,0,Medium
7,1,0,5,662,53,123,1,Medium
11,0,1,8,1757,49,144,0,High
14,0,0,1,4747,29,38,0,Low
22,0,0,0,3358,28,85,0,Low
0,1,0,4,215,43,51,1,High
11,1,0,7,1161,34,160,0,High
3,1,1,3,3787,33,25,1,High
14,0,0,1,4002,31,269,0,Medium
8,1,1,7,1883,48,264,0,High
15,0,0,3,2874,30,34,0,Medium
20,1,1,0,3844,43,238,1,High
12,0,0,6,808,45,59,0,Medium
22,0,0,3,2415,9,74,0,Medium
18,0,0,2,458,22,105,0,Low
7,1,0,5,1630,26,164,1,High
17,0,1,2,1978,10,236,1,Medium
8,0,1,5,732,37,162,0,Medium
16,1,1,4,1985,58,42,0,High
14,1,0,5,183,13,155,1,Medium
6,0,0,1,3592,51,278,1,Medium
12,0,1,5,90,7,124,0,Medium
7,0,1,4,1435,17,110,0,Medium
14,0,1,4,4764,13,121,1,High
9,1,0,5,4347,40,23,1,High
10,1,1,0,1617,24,248,0,High
0,1,1,0,2079,7,294,1,High
6,1,0,1,4407,43,69,0,Medium
7,1,1,1,3361,38,294,0,High
15,1,1,8,673,16,284,0,Medium
3,1,0,1,4767,47,31,1,High
12,1,1,7,1868,15,95,1,High
20,0,0,6,1163,24,52,0,Medium
11,0,1,2,4892,49,293,0,High
23,0,1,2,3419,37,218,1,High
3,1,1,4,238,6,27,1,High
11,0,0,6,2139,52,60,0,Medium
21,0,1,2,73,37,254,1,Medium
23,1,1,5,1356,59,236,1,High
3,0,1,4,4272,13,159,0,High
9,1,1,1,1104,36,67,1,High
12,0,0,3,581,4,94,1,Low
13,0,1,0,953,11,154,1,Low
22,0,0,0,1498,10,231,0,Medium
15,0,0,5,2139,60,47,0,Medium
4,0,0,5,1153,5,107,0,Medium
18,1,1,8,664,34,168,0,High
13,0,1,0,340,50,146,1,Medium
11,1,0,2,22,12,295,0,Low
13,1,0,0,1494,33,219,1,High
12,1,0,8,3002,48,153,0,High
10,1,1,8,3683,8,139,1,High
15,1,0,2,687,33,217,1,Medium
18,1,0,1,400,24,184,1,Medium
16,1,0,6,2819,37,45,0,High
20,1,0,3,3306,14,100,0,Medium
5,0,1,0,701,52,179,0,Medium
7,1,1,0,2942,56,57,1,High
18,1,1,0,3761,0,139,1,High
20,1,0,5,832,31,54,1,Medium
1,1,1,6,1246,35,159,1,High
1,1,0,7,1130,4,196,0,High
15,0,1,1,1867,59,63,1,High
11,0,1,2,97,59,46,0,Medium
8,1,1,8,4896,58,179,1,High
23,0,0,6,3460,52,194,1,High
4,1,1,6,144,30,241,0,High
16,1,0,8,4694,8,167,0,Medium
17,1,1,4,4298,29,43,0,High
0,0,0,1,3944,56,79,0,Medium
11,1,1,7,689,41,165,0,High
20,1,0,1,4890,53,80,0,Medium
23,1,0,8,1284,19,35,0,Medium
18,0,0,7,4279,28,27,1,Medium
4,1,1,3,3791,35,15,1,High
6,0,1,7,4844,17,203,0,High
18,1,1,5,1705,52,289,1,High
8,1,1,4,1594,16,171,0,High
16,0,1,7,3804,6,160,1,High
17,0,0,8,4688,31,277,0,High
8,0,1,1,3393,1,15,1,Medium
12,0,0,4,2877,30,205,1,Medium
13,0,1,4,2888,57,286,0,High
16,0,0,1,508,41,40,0,Low
21,1,0,4,23,14,102,0,Medium
0,0,1,7,4282,51,77,0,High
23,1,0,2,3525,60,51,1,High
22,1,0,7,387,36,235,1,High
19,0,1,8,955,26,38,1,Medium
15,0,1,7,1629,51,60,1,High
17,0,1,8,4104,40,196,0,High
20,1,1,0,4246,3,68,1,High
19,0,0,4,2131,23,250,1,Medium
22,1,0,6,2943,34,64,1,High
13,0,0,2,4464,36,255,0,Medium
16,0,0,0,1758,8,75,1,Medium
5,1,1,3,19,50,118,0,High
0,1,0,8,452,57,162,0,Medium
21,0,1,6,4189,30,300,1,High
22,1,0,7,2612,3,242,0,High
22,0,0,7,2157,29,54,0,Medium
2,1,0,4,3791,38,207,1,High
17,0,0,0,3716,32,211,1,Medium
12,1,0,7,4997,12,107,1,High
20,1,1,3,201,59,204,0,High
9,0,0,7,1001,28,233,0,Medium
15,1,1,4,3020,6,205,0,High
23,1,1,0,2755,10,245,1,High
22,0,1,2,791,23,27,0,Low
21,0,1,4,617,36,279,0,Medium
8,0,0,1,1155,37,112,1,Medium
14,0,0,0,2995,38,256,0,Medium
4,0,1,5,2755,0,230,0,High
20,0,0,5,1934,58,264,1,High
20,0,0,6,4593,23,194,1,Medium
1,0,0,4,1437,3,78,0,Medium
16,0,0,7,2165,25,181,1,Medium
13,0,0,1,4988,58,134,1,Medium
10,0,1,7,1920,41,248,0,High
5,0,0,8,2757,0,42,0,Medium
14,0,1,6,3852,51,28,1,High
12,1,0,6,1475,25,42,1,High
17,1,1,6,1930,39,240,0,High
12,1,0,1,3015,48,181,1,High
9,1,0,0,793,4,122,0,Low
6,1,0,6,3233,42,44,1,High
4,0,0,3,3210,40,280,1,High
12,1,1,2,614,60,253,0,Medium
11,1,0,6,3249,8,17,0,Medium
1,1,0,8,1128,47,190,1,High
0,0,0,1,3438,15,104,0,Medium
5,1,1,0,1755,44,95,0,High
20,1,0,1,4821,20,286,1,Medium
23,0,0,3,3367,51,275,1,High
23,1,1,2,1757,14,14,1,High
15,1,1,1,3661,49,44,0,High
6,0,1,3,3858,58,293,0,High
5,1,0,5,1829,36,206,1,High
1,1,1,6,2098,39,120,0,High
8,1,0,1,1908,43,280,1,High
14,1,1,3,2804,22,248,0,High
15,0,1,6,3862,1,228,0,High
7,1,0,6,1322,23,70,0,Medium
0,1,1,2,597,18,269,1,Medium
13,0,1,7,2886,48,128,0,High
19,0,0,8,4859,1,45,1,Medium
8,0,0,6,424,15,46,0,Low
4,1,1,4,2079,13,154,0,High
23,0,0,5,2035,54,151,0,Medium
18,0,0,5,2643,51,25,1,High
6,1,1,0,3506,60,205,1,High
13,1,1,2,4915,35,118,0,High
23,1,1,3,4049,50,134,0,High
5,1,0,5,295,53,17,0,Medium
16,1,1,3,1736,53,278,1,High
12,0,0,2,1020,7,212,1,Medium
20,1,0,5,1432,36,167,0,High
15,0,0,5,2046,38,43,1,High
11,0,1,8,3840,15,106,1,High
9,0,0,8,1467,39,10,0,Medium
17,1,0,8,1194,8,25,0,Medium
18,1,0,2,1680,12,103,0,Medium
5,0,0,4,1479,35,34,0,Medium
14,0,0,4,3030,13,195,0,Medium
10,1,1,1,3186,15,94,0,Medium
21,0,0,4,608,13,105,0,Low
9,0,0,0,462,38,138,1,Low
14,1,1,8,3642,39,258,1,High
0,0,0,6,3491,40,97,1,High
7,0,1,4,4005,2,155,0,Medium
3,0,1,4,442,38,129,1,High
22,1,0,3,519,36,125,1,Medium
12,1,1,2,1962,4,68,0,Medium
16,0,0,3,4891,39,53,0,Medium
4,0,1,6,809,13,250,1,Medium
2,1,0,2,3945,41,196,1,High
17,0,1,1,4454,26,85,0,Medium
13,1,0,1,2700,14,149,0,Medium
16,0,0,1,1801,41,71,0,Medium
1,0,0,3,3005,24,228,1,High
9,1,0,3,4961,27,221,1,High
6,0,1,4,988,24,187,1,Medium
19,0,0,1,1261,1,243,1,Medium
13,0,0,2,790,38,92,1,Low
8,0,0,1,440,19,184,0,Low
4,1,0,4,3345,52,100,1,High
3,0,1,3,2633,57,92,1,High
21,0,0,7,3316,32,176,1,High
6,1,1,6,4906,7,258,1,High
7,1,0,3,3771,5,202,1,High
10,1,1,6,3210,37,52,0,High
22,1,1,8,2315,39,156,1,High
1,1,1,4,555,10,171,0,Medium
15,0,0,2,3720,45,22,0,Medium
5,0,0,2,1825,38,139,0,Medium
21,0,1,4,2910,6,297,1,High
11,1,0,3,4392,17,201,1,High
22,1,1,8,3453,58,57,1,High
0,0,0,3,1598,32,185,1,High
21,1,1,8,1563,43,125,1,High
9,0,1,2,2271,50,171,1,High
1,1,0,7,2260,28,11,1,High
4,1,1,4,2440,33,194,1,High
15,0,1,0,2780,53,172,1,High
19,0,0,4,1177,54,258,0,High
2,0,0,6,4567,51,40,1,High
3,1,1,8,1178,55,6,0,High
19,0,1,8,2440,19,212,1,High
2,1,0,6,2346,41,195,0,High
11,1,1,7,401,44,215,0,High
9,0,0,2,3288,23,293,1,Medium
16,1,1,6,4469,48,206,0,High
4,0,1,1,3152,48,195,0,High
20,1,1,0,2103,46,257,0,High
1,0,0,1,2807,40,197,1,High
17,1,0,7,4395,36,290,0,High
4,0,0,2,3129,13,242,0,Medium
3,1,1,5,4466,33,59,1,High
17,1,1,6,3849,24,55,0,High
16,1,0,3,2359,21,115,1,High
11,1,1,4,4089,59,252,1,High
22,1,0,2,3101,34,47,1,High
11,0,1,1,992,54,98,1,Medium
17,1,0,2,4726,7,254,1,Medium
17,1,0,2,4608,59,55,0,Medium
10,1,0,8,1578,49,254,0,High
13,1,1,1,2670,23,242,1,High
2,1,0,0,2297,21,146,0,Medium
11,0,0,5,1219,51,68,0,Medium
11,0,0,7,1947,24,261,1,Medium
3,1,1,4,4297,23,101,1,High
23,1,0,3,4986,14,300,0,High
3,1,1,0,2947,46,192,0,High
4,0,0,4,1463,18,209,1,High
21,0,0,3,2255,54,78,1,High
3,0,1,4,3173,16,122,1,High
15,0,0,4,4666,8,16,0,Medium
2,0,1,3,1462,29,294,0,High
22,0,0,1,2067,3,269,1,Medium
9,0,1,3,991,5,174,0,Medium
13,0,0,3,1039,38,49,0,Medium
13,1,1,5,575,34,90,0,High
8,1,0,4,229,13,36,1,Medium
14,0,0,4,4263,6,103,1,Medium
12,1,1,6,77,40,35,1,High
12,0,0,5,4783,38,8,1,High
5,1,0,1,4107,14,266,1,Medium
0,0,0,1,1854,20,150,1,Medium
4,1,1,8,3610,6,73,0,High
22,1,1,7,2210,30,132,0,High
0,0,0,6,3865,51,151,1,High
15,1,1,8,639,20,223,1,High
18,0,0,2,4043,32,271,1,Medium
9,0,0,4,4716,43,176,0,Medium
9,1,1,6,773,12,25,1,Medium
3,1,1,3,2337,35,195,0,High
21,1,1,7,3168,36,187,1,High
8,0,0,4,1527,1,255,0,Medium
7,1,0,4,1960,10,152,0,Medium
0,0,0,2,4509,53,5,1,Medium
15,1,0,5,2666,17,27,0,Medium
21,0,0,8,4689,40,140,0,Medium
15,1,1,8,4326,38,153,1,High
11,0,1,5,4839,0,224,0,High
17,1,0,0,77,15,265,0,Low
7,1,1,2,1838,33,187,0,High
15,1,0,4,1111,32,149,0,High
15,1,1,6,1700,60,174,0,High
13,0,1,6,7,30,179,0,Medium
16,0,1,6,1177,11,29,1,High
7,1,0,5,1399,42,55,0,High
8,0,0,4,1500,45,212,1,High
21,0,0,5,2767,37,267,1,High
12,1,1,2,966,12,35,1,Medium
4,0,0,1,4377,2,231,1,Medium
7,0,0,7,892,15,164,1,Low
6,0,1,6,4746,4,77,1,High
0,1,0,4,3878,46,298,0,High
20,0,1,7,4600,58,200,0,High
22,1,0,6,4683,52,173,0,High
12,0,1,7,430,19,38,0,Medium
19,0,0,6,3920,20,221,0,Medium
23,1,0,7,4786,6,288,0,High
15,0,0,3,4865,25,147,1,Medium
22,1,0,5,4013,2,166,0,Medium
11,1,1,3,2302,41,49,1,High
1,1,1,8,1827,25,297,0,High
21,0,0,3,2902,33,124,0,Medium
13,0,1,1,1021,56,26,0,Medium
6,0,0,7,2581,16,55,0,Medium
11,0,1,7,2550,0,217,1,High
11,0,0,7,252,17,202,1,Medium
13,0,0,1,3432,5,129,1,Medium
18,0,0,3,418,2,139,1,Low
14,1,0,4,518,47,281,1,High
4,1,1,7,638,39,263,0,High
23,0,0,0,1725,24,66,0,Low
15,1,1,6,4870,1,207,0,High
2,1,0,6,1715,47,270,1,High
22,1,0,7,3822,30,104,0,Medium
23,1,0,8,4818,37,157,1,High
12,1,0,2,966,15,66,0,Low
0,1,0,8,1188,53,43,0,High
22,1,1,0,1731,11,25,1,High
2,1,0,5,4263,23,246,0,High
17,1,1,3,4369,53,130,1,High
22,0,0,0,4662,31,130,1,Medium
8,0,0,7,751,56,85,0,Medium
0,1,1,2,1327,53,263,1,High
17,0,1,4,4874,59,90,0,High
5,1,0,5,163,7,227,1,Medium
11,0,0,8,1586,28,253,0,Medium
6,1,1,6,5000,37,21,1,High
16,1,0,4,3280,22,188,1,High
13,1,1,2,774,16,50,1,Medium
14,1,0,0,2539,13,60,0,Medium
11,0,0,8,3780,9,115,0,Medium
15,0,0,4,1703,25,160,1,Medium
3,1,1,8,2322,0,38,0,High
12,1,0,5,1284,15,191,0,High
14,0,1,1,4529,0,287,1,Medium
3,0,1,7,3934,33,100,0,High
8,0,1,1,1947,20,146,1,Medium
9,0,0,1,4600,58,55,1,Medium
20,0,0,2,3957,43,19,1,Medium
23,1,1,5,4307,36,265,0,High
18,0,0,8,4406,21,48,0,Medium
12,0,0,7,491,43,163,0,Medium
9,1,1,3,2203,2,202,1,High
0,0,1,0,1153,45,254,1,High
23,1,0,6,461,26,220,0,Medium
16,0,0,6,836,9,56,0,Low
20,1,1,8,1548,52,50,1,High
2,1,0,4,211,3,79,1,Medium
3,0,0,3,3410,20,65,1,Medium
14,1,1,8,943,46,245,0,High
3,1,1,6,723,48,54,1,High
0,1,0,6,2636,60,51,0,High
14,0,1,3,95,12,110,1,Medium
4,1,1,5,1652,39,26,0,High
1,0,0,2,4274,39,122,0,Medium
22,1,0,7,992,47,273,1,High
9,1,1,5,690,27,148,1,Medium
2,1,1,3,3679,55,233,1,High
1,1,1,8,1652,32,157,0,High
19,0,1,0,4837,6,5,1,Medium
19,0,0,7,3886,60,112,0,Medium
15,1,1,4,2167,20,125,0,High
17,0,1,3,4849,8,219,1,High
11,0,0,6,3020,29,82,1,Medium
7,0,0,6,3528,15,140,0,Medium
20,0,1,7,3566,48,178,1,High
16,1,1,1,2918,9,80,1,High
1,1,1,7,2313,6,293,1,High
3,1,0,1,1643,28,227,1,High
15,0,0,6,3873,37,46,1,High
1,0,1,8,1186,47,226,0,High
3,0,1,7,449,14,9,1,Medium
12,0,1,4,800,20,138,1,Medium
15,1,1,1,2357,8,252,0,High
22,0,1,6,1442,57,110,1,High
20,0,1,4,3952,29,298,0,High
14,1,1,1,1729,21,154,1,High
6,0,0,1,4946,30,125,1,Medium
11,1,1,5,4619,43,133,1,High
20,0,1,6,3339,58,216,0,High
15,0,0,1,4567,22,199,0,Medium
5,0,0,8,4260,26,159,1,Medium
1,1,0,1,3342,32,88,0,High
9,1,0,7,4226,10,273,0,High
12,0,1,5,4990,55,298,0,High
23,0,1,2,1062,0,169,1,Medium
13,1,0,4,1601,19,27,1,High
12,1,1,7,961,3,282,1,High
0,0,1,0,795,42,130,0,Medium
18,0,0,2,1090,11,20,1,Medium
16,0,1,4,626,50,80,0,Medium
20,0,0,1,1025,38,128,0,Medium
19,1,1,0,4923,29,7,1,High
23,1,1,6,2775,41,243,1,High
9,1,1,3,4502,27,80,0,High
2,0,1,4,4239,38,150,0,High
14,1,0,0,966,51,284,0,Medium
20,0,0,4,2366,5,244,0,Medium
8,1,1,2,949,10,219,0,Medium
16,1,0,7,1170,33,139,1,High
19,0,1,2,86,58,69,1,Medium
23,0,1,7,4808,17,151,0,Medium
14,0,0,0,4880,8,166,0,Low
18,0,1,8,3289,20,276,0,High
5,1,0,6,4624,10,148,0,Medium
13,1,1,3,1989,44,116,1,High
20,1,0,0,1415,34,263,1,High
0,1,0,0,4685,29,68,1,Medium
1,0,1,7,3092,5,283,1,High
6,1,1,1,4082,58,14,1,High
23,1,0,3,289,16,128,0,Medium
9,0,0,1,3654,29,225,1,Medium
6,1,0,7,2389,11,91,0,Medium
4,0,0,2,1795,25,133,1,Medium
14,1,0,1,2153,46,18,0,Medium
14,1,0,2,4893,10,39,0,Medium
0,0,0,5,4053,41,100,0,High
14,1,0,8,1551,17,124,0,Medium
22,1,0,6,988,40,281,1,High
17,0,0,2,47,54,177,1,Low
9,1,0,3,2585,1,85,0,Medium
18,1,0,8,3024,40,253,1,High
14,0,1,1,3651,14,80,0,Medium
3,1,0,0,4308,6,15,0,Medium
14,1,1,1,3918,27,254,1,High
13,0,1,8,878,47,47,1,Medium
18,0,0,8,2349,3,150,0,Medium
19,1,0,2,3590,16,15,0,Medium
13,1,0,7,2563,53,196,1,High
3,0,0,3,3881,54,128,1,High
6,1,1,0,2322,15,58,1,High
18,0,0,6,1147,53,78,1,High
11,0,0,7,4266,35,178,1,High
11,0,0,8,1330,6,25,0,Medium
14,1,1,5,4264,59,163,1,High
9,1,1,8,670,45,235,0,High
20,1,1,2,2513,7,48,1,High
7,1,1,2,3097,8,48,0,Medium
6,0,1,8,3924,4,62,1,High
8,0,1,8,4433,32,114,0,High
18,1,1,5,403,58,177,0,High
7,1,0,6,2223,53,113,0,High
21,0,1,2,1455,38,34,1,High
10,0,1,3,3331,6,111,1,High
22,1,0,6,2082,4,55,1,High
0,1,0,6,3590,25,13,1,High
13,1,1,1,1004,34,105,1,High
6,0,1,1,4414,6,79,1,Medium
20,0,1,0,1074,60,284,0,High
7,0,0,8,4103,48,102,0,Medium
15,1,1,0,1013,60,177,1,High
16,0,0,0,4173,3,167,0,Low
22,0,1,7,2880,58,27,1,High
0,0,0,7,3710,7,69,1,Medium
17,0,1,5,2129,54,239,1,High
9,1,1,6,3025,0,59,1,High
4,0,1,8,2907,29,140,1,High
17,0,0,0,2719,48,130,1,Medium
22,1,0,8,3947,48,148,0,High
14,0,0,3,4061,51,178,1,High
22,0,1,5,4867,54,284,0,High
4,1,1,2,2043,9,77,1,High
1,0,1,8,2604,30,127,0,High
19,0,1,3,4561,13,187,0,High
0,1,0,2,4123,36,100,1,High
12,1,1,0,971,52,205,1,High
4,0,0,0,752,32,72,0,Low
2,1,0,1,4978,46,46,0,High
14,1,0,7,1804,18,291,0,High
18,0,1,6,4396,36,21,0,High
15,0,1,7,3571,34,142,0,High
15,0,0,1,3825,38,45,0,Medium
5,0,1,4,3252,35,78,1,High
21,0,1,7,654,46,35,0,Medium
8,0,0,0,3106,49,190,1,Medium
11,0,0,0,2064,39,97,0,Medium
10,1,0,8,1592,50,127,0,High
22,1,0,7,3644,17,166,1,High
22,1,0,8,896,45,147,1,Medium
19,0,0,6,266,10,148,1,Low
16,0,0,5,1447,43,249,0,High
2,1,1,5,331,27,76,1,High
13,1,1,2,3985,4,240,1,High
11,0,1,0,2879,47,29,1,High
19,1,0,4,998,44,178,0,Medium
22,0,1,6,1504,0,119,1,High
10,0,0,1,1579,36,115,0,Medium
6,0,1,3,2830,42,210,0,High
20,0,0,4,1805,22,275,0,Medium
8,0,0,4,1905,29,10,1,Medium
5,1,1,0,2087,31,224,1,High
11,1,1,5,3605,49,282,1,High
4,1,0,2,2353,35,202,0,High
10,0,0,2,3008,42,258,0,Medium
10,0,0,6,4567,32,254,1,High
18,1,0,8,2968,27,206,1,High
8,1,1,5,4061,35,223,1,High
11,0,0,3,2803,24,76,0,Medium
1,0,1,4,3974,7,233,0,High
3,1,0,0,12,7,17,1,Medium
8,0,0,0,2013,41,142,1,Medium
18,0,0,3,2752,32,147,0,Medium
1,0,0,8,900,39,173,0,Medium
13,0,0,1,4206,26,95,0,Low
17,1,0,2,4246,1,246,1,Medium
19,1,1,4,797,52,94,1,High
11,0,1,0,3223,50,45,0,Medium
0,0,0,0,275,5,239,0,Low
14,1,1,0,1414,31,18,0,High
17,1,0,1,1363,36,172,0,Medium
21,0,0,5,950,23,56,0,Low
13,1,1,0,2368,41,15,1,High
14,1,0,6,1659,47,128,0,High
4,0,0,8,4466,20,197,0,Medium
14,1,1,2,4823,24,232,0,High
15,1,0,7,677,39,23,0,Medium
3,0,0,8,2260,31,228,1,High
18,0,1,4,4320,35,94,0,High
16,1,1,1,2504,2,61,1,High
16,1,1,2,4022,55,183,0,High
21,1,1,3,1788,39,11,1,High
0,0,1,2,2599,1,73,0,Medium
17,1,1,3,2496,29,280,0,High
18,1,0,3,2605,5,199,1,High
21,0,0,6,3735,25,147,0,Medium
17,1,0,1,919,44,165,1,Medium
21,0,0,6,1429,44,122,1,High
10,1,1,8,2506,47,217,0,High
14,0,1,5,662,13,51,0,Medium
7,1,0,5,2784,9,64,0,Medium
19,0,0,8,1249,41,146,1,High
22,0,0,0,2339,37,195,1,Medium
18,0,1,0,430,31,171,0,Medium
21,0,1,4,1819,59,120,0,High
1,0,1,7,3529,12,133,1,High
22,1,0,5,864,16,253,0,Medium
14,0,0,4,2990,0,255,1,Medium
9,0,1,0,4605,59,95,1,High
19,0,1,6,1422,42,205,0,High
11,1,0,8,2627,30,77,0,Medium
3,0,1,6,3669,47,294,0,High
17,1,0,0,2188,26,260,0,Medium
14,1,1,5,4729,0,274,0,High
19,1,1,2,1006,24,292,1,High
22,1,1,6,2569,22,142,0,High
12,0,1,3,362,13,187,1,Medium
0,1,1,5,3955,22,60,0,High
11,0,1,2,3910,27,153,1,Medium
13,1,1,5,4342,32,71,0,High
23,0,0,4,212,19,251,1,Medium
16,0,1,6,2283,38,104,0,High
6,0,0,0,2856,8,20,0,Low
11,0,1,7,1303,53,31,1,High
4,1,0,7,4913,53,118,0,High
22,1,1,0,1984,49,249,1,High
8,1,0,5,937,9,231,0,Medium
14,1,0,2,4982,16,94,1,Medium
22,1,0,5,492,24,154,1,Medium
23,0,1,2,1748,59,119,0,Medium
16,0,0,4,3172,51,76,1,High
21,1,1,2,2002,51,189,0,High
22,1,0,4,464,55,270,0,Medium
19,1,0,1,4273,43,13,1,High
13,0,1,3,2795,52,42,1,High
11,0,1,2,1722,30,58,1,Medium
0,1,1,7,1296,2,290,1,High
17,0,0,0,1202,31,55,1,Medium
12,0,0,6,2027,13,253,1,Medium
9,0,1,1,2846,47,147,1,High
16,1,0,3,4989,58,23,1,High
22,1,1,8,3511,38,167,1,High
23,0,1,6,258,19,48,0,Medium
13,0,1,7,836,33,105,0,Medium
19,1,0,6,629,31,238,0,Medium
20,0,1,7,740,7,156,0,Medium
7,1,1,0,4549,38,159,1,High
18,1,0,2,2349,36,275,0,High
15,0,1,8,4087,59,8,0,High
11,0,1,3,2896,10,16,0,Medium
5,1,1,1,173,44,291,0,Medium
10,1,1,1,2579,6,150,0,Medium
14,1,1,3,2820,26,19,0,High
20,0,1,3,405,0,74,0,Medium
18,1,1,6,4827,50,171,1,High
15,0,0,4,181,27,152,0,Low
12,1,0,6,1099,25,123,0,Medium
11,0,0,1,1307,26,211,1,Medium
17,1,1,8,3673,8,207,1,High
9,0,1,2,3449,9,109,0,Medium
4,1,1,4,1743,36,8,0,High
7,1,1,2,2049,32,27,0,High
11,0,1,0,2710,2,95,0,Medium
0,0,0,8,467,49,80,0,Medium
7,1,0,3,4299,19,199,0,High
22,1,0,7,1960,49,193,0,High
12,0,1,3,4232,0,190,0,High
17,1,1,0,1623,27,255,0,High
21,0,0,5,3035,45,185,0,High
8,1,0,8,4876,57,25,0,High
11,1,0,3,1048,11,206,0,High
22,0,0,8,2404,39,59,0,Medium
17,0,0,4,3394,8,293,0,Medium
8,1,1,0,3952,30,222,0,High
8,1,1,2,970,56,124,0,Medium
22,0,1,0,4534,31,147,1,High
21,1,1,6,1590,11,79,0,High
17,1,0,2,3752,48,221,0,High
11,0,1,0,159,37,298,0,Medium
6,0,1,5,4791,20,157,1,High
0,0,1,1,2371,30,15,0,Medium
19,1,0,3,957,2,37,0,Medium
23,0,0,0,483,15,15,1,Low
12,0,0,7,923,60,7,0,Medium
12,1,1,4,118,35,179,0,High
11,0,1,5,540,12,292,1,Medium
7,1,1,0,2385,29,102,1,High
0,1,1,2,909,38,110,0,Medium
11,1,0,3,1676,34,135,1,High
8,0,1,1,573,23,186,1,Medium
18,0,0,1,538,32,127,1,Low
14,0,0,0,4982,51,177,0,Medium
8,0,0,3,4720,34,200,0,High
4,1,0,5,4001,42,80,1,High
18,1,1,7,2134,3,58,1,High
0,0,0,8,4648,7,173,1,Medium
8,1,1,6,1405,27,121,1,High
3,1,1,0,1060,57,218,0,High
14,1,1,3,2040,13,174,1,High
15,1,0,4,1283,6,84,1,High
9,1,0,8,1297,26,69,0,Medium
11,0,1,3,1826,15,193,1,High
16,0,1,5,2343,1,234,0,High
15,1,0,4,2434,39,78,1,High
11,0,0,6,2384,60,107,1,High
12,0,0,7,1823,17,97,1,Medium
8,1,0,3,1029,15,191,0,High
15,1,0,0,2022,0,43,0,Medium
1,1,0,4,95,14,138,1,Medium
10,1,1,4,4457,36,211,1,High
12,0,0,8,2734,5,180,0,Medium
4,0,1,0,1155,33,225,0,High
23,0,1,2,408,30,87,1,Low
2,0,0,1,3219,18,191,0,Medium
19,1,1,7,158,24,74,0,Medium
21,1,0,7,1803,42,244,0,High
18,1,0,0,820,54,216,0,Medium
7,1,0,2,1493,57,142,1,High
16,1,0,8,2845,39,72,1,High
15,0,0,5,914,5,187,0,Low
17,1,1,6,983,27,167,0,Medium
22,1,1,6,4487,21,31,0,High
11,1,1,4,4860,53,86,1,High
10,0,0,0,1645,5,81,0,Low
16,0,1,7,1521,38,260,0,High
9,0,1,4,2546,12,126,0,Medium
4,1,0,8,1049,46,105,0,High
15,0,1,0,2749,38,117,0,Medium
14,1,1,1,1292,44,270,1,High
21,0,1,2,1724,38,292,1,High
19,1,1,2,1978,10,159,0,Medium
7,0,1,3,1979,40,34,1,High
18,0,0,6,2949,44,15,1,High
3,1,0,4,4966,16,78,1,High
10,1,0,0,2081,59,60,1,High
2,1,0,4,4498,51,161,1,High
22,1,0,5,4657,23,103,0,Medium
8,1,0,6,638,23,184,1,Medium
21,1,1,7,4601,47,104,1,High
9,1,0,7,1985,28,163,1,High
16,1,0,2,1601,18,60,1,Medium
6,0,1,8,2884,43,203,1,High
6,1,0,5,3496,10,55,0,Medium
12,1,1,6,2287,7,163,1,High
23,1,1,4,652,30,201,0,Medium
20,1,0,8,658,51,32,0,Medium
10,1,0,4,4661,29,223,1,High
15,0,0,4,4986,29,259,1,Medium
12,0,1,5,2148,30,47,1,High
4,1,0,0,3980,41,187,0,High
17,1,1,8,3898,23,35,1,High
21,0,1,8,2652,8,144,0,Medium
